id,price
0,2949.862011396849
1,5680.3084711625115
2,9575.638548474853
3,4022.131096101738
4,1630.7234952846463
5,5911.985519694689
6,4940.037693572115
7,4337.578571693341
8,5301.966084890274
9,15566.871120637988
10,4340.899532828073
11,831.8054128428878
12,3147.079215306609
13,1622.127511386591
14,2455.515296152852
15,1163.7717103432508
16,1508.504919969758
17,3974.360995085767
18,4177.426553860763
19,892.9027529801549
20,2105.7020525575704
21,5106.081579868006
22,4295.817874959613
23,574.9774249786446
24,9396.59493188046
25,1269.3846385452225
26,639.926004910279
27,1062.63771232677
28,1610.3489093208386
29,933.0689256505814
30,9996.201890212158
31,550.5932828592327
32,3879.3032261960348
33,739.6668353086045
34,695.5760034043636
35,2425.698765881578
36,6616.056435689769
37,2794.760690652328
38,2782.585261360532
39,661.6776530632203
40,502.11211443597443
41,8997.348313887001
42,893.7054385440925
43,1722.3556098232837
44,9821.793409853355
45,2621.1900944267636
46,973.0588421426667
47,889.1103127949299
48,1186.4137280327825
49,2973.979520821484
50,594.4054002306268
51,4717.390387668217
52,2859.6743919611354
53,7373.515403458106
54,5577.442080104209
55,2162.0286097875023
56,9756.723307862601
57,2344.1691665348426
58,4392.369417992923
59,2833.148872664302
60,1197.534428303331
61,519.0026134459298
62,7065.115954418986
63,1189.0928810839312
64,8441.266262156989
65,12454.266307345251
66,942.6466239037825
67,7740.690920397774
68,5549.468253161866
69,9750.59672551675
70,431.4330185614559
71,635.6618464347985
72,846.2272873377916
73,1203.5695086282228
74,5252.577292350311
75,1909.7659907528116
76,8482.560553730616
77,14382.569348566865
78,2715.1527613213684
79,6433.760432395001
80,11903.756765560953
81,2119.3410859453193
82,14736.946793526135
83,6750.706444575992
84,933.3952367213404
85,7980.813776948557
86,1018.0151607824487
87,13278.741063714844
88,8854.69670617125
89,13301.821925639164
90,4664.956963438188
91,1343.6796978227048
92,1025.0295262746074
93,883.7342472678431
94,3885.8050550429507
95,521.0824974872032
96,14616.490334021122
97,10740.845869280345
98,12669.982792518811
99,732.9730231284342
100,2587.351747739558
101,785.1759847980062
102,721.9715009670196
103,463.5402461514501
104,1058.43144858209
105,1685.574664305193
106,1377.1741052735697
107,762.1816831837806
108,1086.9363775526292
109,694.7101813634024
110,593.3260668545289
111,1027.72345559775
112,1870.1091349044068
113,1708.2541973381494
114,1605.3806753801757
115,5122.5970143951
116,5361.703741888543
117,9468.505994079935
118,492.3963734127392
119,11003.425919611962
120,1401.5770407728212
121,1730.947132122174
122,1081.6744283810508
123,538.478170005835
124,688.0722340101128
125,1296.0317195880637
126,1130.440153677316
127,12810.045824286855
128,5238.859645261401
129,5313.962762667916
130,6472.909183701739
131,3345.4143694400072
132,6944.261486287775
133,1071.79078667608
134,3353.6094714320434
135,1073.8726539663826
136,526.9273909152756
137,7353.673536881724
138,549.2081346404669
139,4427.924502795776
140,804.9517477152299
141,925.2663414210953
142,3576.321331764865
143,4797.987424882637
144,723.4841754907175
145,6229.119799027813
146,11614.3370345398
147,5345.705912204178
148,2644.9238641379843
149,1862.0045974749432
150,2314.2284273324253
151,1709.1276780350922
152,13782.803614283
153,2776.563591765605
154,650.0838953762811
155,9010.859484584878
156,3107.0278657639988
157,2901.5665604810633
158,3874.3715952304365
159,879.7961106652726
160,7468.410576156084
161,10407.536110871975
162,681.747668412425
163,672.7618149836993
164,5620.362254123418
165,11102.241756088355
166,3176.026448278936
167,4340.160464140503
168,3274.706637034927
169,9053.997602399768
170,704.3134668351814
171,1611.1867151636538
172,5003.776383099937
173,2122.7810152477605
174,6360.31134057055
175,1791.2171111153602
176,4277.109477459339
177,3660.4072854815413
178,2580.3441211339864
179,3479.234632404859
180,3472.3324436490743
181,1554.536814152078
182,937.2444364617497
183,1594.123776031712
184,699.0395292977963
185,4223.383439536861
186,901.5746667417668
187,834.0518811261256
188,542.4967916022359
189,1806.7414436651718
190,2202.7260482528372
191,678.5524451221559
192,852.1542867979858
193,6326.379800229046
194,4325.806566994078
195,2464.463259830164
196,643.2329950337135
197,12896.157049066855
198,646.9803566434031
199,9318.676254200702
200,10035.824215345554
201,6279.403738686392
202,714.6748103138674
203,758.8636490225616
204,6695.129586308106
205,3711.4964679328727
206,614.5634078499821
207,3042.484366894008
208,977.4275805868788
209,8080.145269774798
210,2762.864021353441
211,7015.668138875421
212,11574.979018907621
213,399.99343253805665
214,1219.6911036286929
215,897.365434404714
216,2643.2896277313707
217,2484.4327755520417
218,755.308779865387
219,1490.0919421649023
220,1163.4820181023545
221,2154.6380393316244
222,9144.885706247009
223,1094.5906991380123
224,1267.0888010853669
225,4286.212205758237
226,3909.6545282294596
227,1447.0815209589646
228,6488.559863727025
229,1871.070060675024
230,5092.513146919682
231,1457.078567758482
232,1014.4613592791717
233,1584.1925069327385
234,968.7424276141275
235,8478.167860233396
236,1218.976262317953
237,986.9764222823652
238,4880.2778136813085
239,8849.539783209262
240,5904.710038400065
241,935.7890949295136
242,10681.690959781368
243,4506.351078892457
244,465.3723529016507
245,1009.1685270624847
246,2571.196380151709
247,7259.012535477229
248,10560.350925314488
249,5412.909227322617
250,5248.734321801793
251,1604.9336556703684
252,2886.1924582303454
253,5129.108829814968
254,5399.522703240664
255,1268.233299843816
256,641.0583603026563
257,1962.782695811674
258,780.0475788102042
259,14485.484886783508
260,6370.055716624895
261,4817.230672680316
262,1745.7962424338202
263,3867.968915164223
264,762.430047866735
265,2242.019957346639
266,6705.756771570031
267,1794.0385944518307
268,1068.7953693872732
269,8848.094631961576
270,7430.537784057396
271,782.6324495940247
272,4392.674346961901
273,4853.902820225718
274,542.9837574879239
275,905.1219015921527
276,6216.974545589754
277,535.7992353552297
278,6530.579056232973
279,8624.12352556009
280,1580.2857145939272
281,2709.002461569729
282,4416.405096300286
283,9341.927776259254
284,8864.339074597678
285,11273.304849814836
286,5213.90831414054
287,14422.18194437527
288,1756.4253760472575
289,6991.141911698943
290,347.1322934627574
291,9604.834831233069
292,11874.497188929197
293,897.6534267516041
294,7583.850025470036
295,1798.2056763709181
296,2328.0245862252523
297,726.2037238384409
298,471.55017085129543
299,5493.320381353669
300,2279.424621017679
301,1109.0965540791506
302,3229.8579338893933
303,5760.615931729985
304,5991.732639416148
305,8787.781112235589
306,1103.3379525639948
307,1060.821927168034
308,1731.4419507121718
309,2080.899085284046
310,1758.5109263713077
311,483.8302324733948
312,7616.639234857473
313,5438.657985796201
314,2355.7792985220276
315,10112.87584201383
316,748.3539193753253
317,1091.4013227860733
318,943.5892383325565
319,8146.105800112642
320,4837.928313434552
321,491.4369026461304
322,474.41545128109254
323,533.0263204460139
324,915.6999388793647
325,5743.65913810235
326,1666.3279149160264
327,1775.5634867541776
328,7025.308863095046
329,598.5127886754751
330,11625.426039990014
331,2313.8580227506495
332,816.1150452084809
333,8510.744829569168
334,3452.4707458352323
335,1843.6867925289341
336,9793.07915288697
337,954.3189156518871
338,845.5528862053941
339,5840.605262731809
340,634.4285852923475
341,1561.739902377265
342,652.222175057459
343,4808.656927984119
344,4899.134937686025
345,1759.432933135952
