id,price
0,2932.8289586095566
1,5514.433864983319
2,9436.028990273928
3,4023.578153717927
4,1612.7022643234307
5,6088.834557752585
6,4917.168454445144
7,4196.236652971969
8,5345.455228834605
9,15807.449920131068
10,4316.471163270118
11,840.7690757804121
12,3054.099567553565
13,1656.2637392690574
14,2593.6255748351928
15,1132.6252373479322
16,1538.352599489548
17,3903.3606941554026
18,3953.675166671531
19,867.7960277918615
20,2118.808695114368
21,5189.371339070242
22,4133.077578970633
23,590.419966410752
24,16103.795856176795
25,1264.8887243348665
26,680.7359670704463
27,1032.4257613894038
28,1661.6795920803934
29,966.4373093770096
30,9822.042612506862
31,602.0208953177176
32,4006.1953699077712
33,755.0002951652975
34,650.0208098363958
35,2510.55631114224
36,6502.082150913961
37,2438.032000053685
38,2866.7640797069025
39,656.798240024905
40,500.89753775111063
41,8873.704173362825
42,863.3210833825781
43,1730.790448657055
44,9771.568977210656
45,2589.3529752783697
46,918.064142877042
47,879.0788615589571
48,1187.0546627484432
49,2954.6208077325173
50,623.5810452114911
51,4732.863626847422
52,2842.1543531706725
53,7229.8211550128
54,5456.599229151708
55,2241.2124378303483
56,9217.363910018714
57,2399.984130009432
58,4421.593504989399
59,2766.4567147848747
60,1193.3585974390212
61,511.95573678489234
62,7110.964905220711
63,1167.787448562918
64,8041.955361985189
65,17232.62285804859
66,914.0961651250655
67,11812.306027534236
68,5677.062479306438
69,9277.550156240584
70,445.57348214207684
71,655.4111843126844
72,890.2824973188797
73,1330.59528794085
74,5236.4216747982
75,1895.1930175769853
76,8584.18624807737
77,14314.689680552336
78,2628.695173935181
79,6492.0543797167165
80,11343.647450974742
81,2046.8671398108072
82,14465.592892478784
83,6359.210350243832
84,888.7802452945158
85,8181.6392621694695
86,1031.8987809054827
87,12803.461317885009
88,8425.653260659008
89,15323.111811231112
90,4844.888046055953
91,1375.4539939314195
92,995.4739488177231
93,891.0827639656845
94,10122.560173668786
95,520.4319140601317
96,14509.686765961167
97,14623.36343093255
98,12399.080356708026
99,740.4881643848197
100,2424.1361503912503
101,741.4720220210785
102,687.805006124367
103,447.5499327958241
104,1058.206459977924
105,1625.874649393104
106,1301.1046320887674
107,789.8829327835778
108,1112.8160540185117
109,708.7931731825721
110,639.0687374620173
111,1000.5640569552866
112,1920.4012834617542
113,1646.5024672942175
114,1283.946677765245
115,5101.52182455137
116,5219.180655087636
117,15240.849906603376
118,435.0377957650933
119,16747.88246363662
120,1346.3908625446363
121,1668.0456113998146
122,1182.078404762987
123,516.8931464508427
124,726.0691279286076
125,1364.4761057290652
126,1113.2557675579633
127,12704.017788623303
128,5229.778215167376
129,5243.175777253473
130,6484.366750661311
131,3224.2266038024586
132,6696.620662236501
