id,price
0,2939.1384513392204
1,5594.20045390958
2,9466.321573883206
3,4007.7019523588306
4,1644.767423226349
5,6098.078057699164
6,4823.331239099635
7,4349.025004792606
8,5284.488031256169
9,15592.091199688697
10,4395.342821045019
11,784.9821352400838
12,3031.3749363997413
13,1558.2967807266368
14,2592.0631797789556
15,1180.8232185250563
16,1502.4336847862908
17,4005.4129565907456
18,4018.0010592088283
19,877.2907972591686
20,2156.2106370145357
21,5092.200737021258
22,4243.365653708149
23,618.8572153289447
24,16818.45856658389
25,1148.9313608337957
26,605.7570063178964
27,1002.6247163754259
28,1609.572972891563
29,877.1115968608724
30,10378.195075832922
31,573.3069019624209
32,4031.3135569178767
33,709.1540016526012
34,626.6358893954576
35,2459.5057170662903
36,6175.785224312764
37,2518.767972135104
38,2902.832773774697
39,686.0561170259385
40,520.807586401409
41,9104.243917495634
42,884.6096364660209
43,1801.4348562048197
44,10263.99852657271
45,2407.833800754832
46,948.2607577450133
47,798.0781668219591
48,1218.4210705313922
49,2896.2161122575426
50,618.9209847516177
51,4636.476721433482
52,2889.5739381372223
53,6947.494863859612
54,5419.821733716232
55,2235.1868812758225
56,9242.894813059176
57,2429.5597414483027
58,4344.000546657158
59,2867.1980763966803
60,1247.8206870080746
61,553.0927899309286
62,6977.0154984264445
63,1072.9812790115882
64,8838.789159413438
65,17400.539957471636
66,879.4682158277355
67,11985.761668024612
68,5436.49588827129
69,9216.546314430856
70,474.30902258857304
71,639.0941139737492
72,813.8642989239447
73,1339.0278115107856
74,5357.005262889463
75,1907.5196107965717
76,8596.39322526571
77,14570.561676869049
78,2742.7393732802166
79,6486.0316231365905
80,11158.877549961351
81,2062.4316332531243
82,14593.262875789706
83,6454.7224816274065
84,874.0716236434237
85,7618.776518048477
86,1012.1057095251432
87,12264.06162760831
88,8579.596691335677
89,15049.879872556212
90,4876.325427480811
91,1345.8812460995557
92,974.0416186065352
93,821.3798748171789
94,9007.770047528182
95,477.9046263854228
96,14488.352653889684
97,15306.983012714802
98,12532.066591553681
99,673.4586060891402
100,2491.2813991041544
101,709.4741006186928
102,636.4464847610351
103,490.23133838533766
104,1095.677660202867
105,1678.6332163931124
106,1321.0611614534068
107,712.3316641763374
